layer,sentence,pn,split
2,21,819,train
2,21,972,train
2,21,18,train
2,21,26,train
2,21,212,train
2,21,288,train
2,21,295,train
2,21,877,test
2,21,121,test
2,22,700,train
2,22,715,train
2,22,819,train
2,22,972,train
2,22,18,train
2,22,26,train
2,22,212,train
2,22,288,train
2,22,295,train
2,22,877,test
2,22,121,test
3,0,684,train
3,0,700,train
3,0,715,train
3,0,768,train
3,0,819,train
3,0,827,train
3,0,960,train
3,0,972,train
3,0,3,train
3,0,18,train
3,0,26,train
3,0,37,train
3,0,62,train
3,0,68,train
3,0,119,train
3,0,164,train
3,0,199,train
3,0,212,train
3,0,277,train
3,0,288,train
3,0,295,train
3,0,309,train
3,0,324,train
3,0,371,train
3,0,375,train
3,0,408,train
3,0,804,test
3,0,877,test
3,0,59,test
3,0,121,test
3,0,145,test
3,0,215,test
3,0,339,test
3,0,399,test
3,1,684,train
3,1,700,train
3,1,715,train
3,1,768,train
3,1,819,train
3,1,827,train
3,1,960,train
3,1,972,train
3,1,3,train
3,1,18,train
3,1,26,train
3,1,37,train
3,1,62,train
3,1,68,train
3,1,119,train
3,1,164,train
3,1,199,train
3,1,212,train
3,1,277,train
3,1,288,train
3,1,295,train
3,1,309,train
3,1,324,train
3,1,371,train
3,1,375,train
3,1,408,train
3,1,804,test
3,1,877,test
3,1,59,test
3,1,121,test
3,1,145,test
3,1,215,test
3,1,339,test
3,1,399,test
3,2,684,train
3,2,700,train
3,2,715,train
3,2,768,train
3,2,819,train
3,2,827,train
3,2,960,train
3,2,972,train
3,2,3,train
3,2,18,train
3,2,26,train
3,2,37,train
3,2,62,train
3,2,68,train
3,2,119,train
3,2,164,train
3,2,199,train
3,2,212,train
3,2,277,train
3,2,288,train
3,2,295,train
3,2,309,train
3,2,324,train
3,2,371,train
3,2,375,train
3,2,408,train
3,2,804,test
3,2,877,test
3,2,59,test
3,2,121,test
3,2,145,test
3,2,215,test
3,2,339,test
3,2,399,test
3,3,684,train
3,3,700,train
3,3,715,train
3,3,768,train
3,3,819,train
3,3,827,train
3,3,960,train
3,3,972,train
3,3,3,train
3,3,18,train
3,3,26,train
3,3,37,train
3,3,62,train
3,3,68,train
3,3,119,train
3,3,164,train
3,3,199,train
3,3,212,train
3,3,277,train
3,3,288,train
3,3,295,train
3,3,309,train
3,3,324,train
3,3,371,train
3,3,375,train
3,3,408,train
3,3,804,test
3,3,877,test
3,3,59,test
3,3,121,test
3,3,145,test
3,3,215,test
3,3,339,test
3,3,399,test
3,4,684,train
3,4,700,train
3,4,715,train
3,4,768,train
3,4,819,train
3,4,827,train
3,4,960,train
3,4,972,train
3,4,3,train
3,4,18,train
3,4,26,train
3,4,37,train
3,4,62,train
3,4,68,train
3,4,119,train
3,4,164,train
3,4,199,train
3,4,212,train
3,4,277,train
3,4,288,train
3,4,295,train
3,4,309,train
3,4,324,train
3,4,371,train
3,4,375,train
3,4,408,train
3,4,804,test
3,4,877,test
3,4,59,test
3,4,121,test
3,4,145,test
3,4,215,test
3,4,339,test
3,4,399,test
3,5,684,train
3,5,700,train
3,5,715,train
3,5,768,train
3,5,819,train
3,5,827,train
3,5,960,train
3,5,972,train
3,5,3,train
3,5,18,train
3,5,26,train
3,5,37,train
3,5,62,train
3,5,68,train
3,5,119,train
3,5,164,train
3,5,199,train
3,5,212,train
3,5,277,train
3,5,288,train
3,5,295,train
3,5,309,train
3,5,324,train
3,5,371,train
3,5,375,train
3,5,408,train
3,5,804,test
3,5,877,test
3,5,59,test
3,5,121,test
3,5,145,test
3,5,215,test
3,5,339,test
3,5,399,test
3,6,684,train
3,6,700,train
3,6,715,train
3,6,768,train
3,6,819,train
3,6,827,train
3,6,960,train
3,6,972,train
3,6,3,train
3,6,18,train
3,6,26,train
3,6,37,train
3,6,62,train
3,6,68,train
3,6,119,train
3,6,164,train
3,6,199,train
3,6,212,train
3,6,277,train
3,6,288,train
3,6,295,train
3,6,309,train
3,6,324,train
3,6,371,train
3,6,375,train
3,6,408,train
3,6,804,test
3,6,877,test
3,6,121,test
3,6,145,test
3,6,215,test
3,6,339,test
3,6,399,test
3,7,684,train
3,7,700,train
3,7,715,train
3,7,768,train
3,7,819,train
3,7,827,train
3,7,960,train
3,7,972,train
3,7,3,train
3,7,18,train
3,7,26,train
3,7,37,train
3,7,62,train
3,7,68,train
3,7,119,train
3,7,164,train
3,7,199,train
3,7,212,train
3,7,277,train
3,7,288,train
3,7,295,train
3,7,309,train
3,7,324,train
3,7,371,train
3,7,375,train
3,7,408,train
3,7,804,test
3,7,877,test
3,7,121,test
3,7,145,test
3,7,215,test
3,7,339,test
3,7,399,test
3,8,684,train
3,8,700,train
3,8,715,train
3,8,768,train
3,8,819,train
3,8,827,train
3,8,960,train
3,8,972,train
3,8,3,train
3,8,18,train
3,8,26,train
3,8,37,train
3,8,62,train
3,8,68,train
3,8,119,train
3,8,164,train
3,8,199,train
3,8,212,train
3,8,277,train
3,8,288,train
3,8,295,train
3,8,309,train
3,8,324,train
3,8,371,train
3,8,375,train
3,8,408,train
3,8,804,test
3,8,877,test
3,8,121,test
3,8,145,test
3,8,215,test
3,8,339,test
3,8,399,test
3,9,684,train
3,9,700,train
3,9,715,train
3,9,768,train
3,9,819,train
3,9,827,train
3,9,960,train
3,9,972,train
3,9,3,train
3,9,18,train
3,9,26,train
3,9,37,train
3,9,62,train
3,9,68,train
3,9,119,train
3,9,164,train
3,9,199,train
3,9,212,train
3,9,277,train
3,9,288,train
3,9,295,train
3,9,324,train
3,9,371,train
3,9,375,train
3,9,408,train
3,9,804,test
3,9,877,test
3,9,121,test
3,9,145,test
3,9,215,test
3,9,339,test
3,9,399,test
3,10,684,train
3,10,700,train
3,10,715,train
3,10,768,train
3,10,819,train
3,10,827,train
3,10,960,train
3,10,972,train
3,10,3,train
3,10,18,train
3,10,26,train
3,10,37,train
3,10,62,train
3,10,68,train
3,10,119,train
3,10,164,train
3,10,199,train
3,10,212,train
3,10,277,train
3,10,288,train
3,10,295,train
3,10,324,train
3,10,371,train
3,10,375,train
3,10,408,train
3,10,804,test
3,10,877,test
3,10,121,test
3,10,145,test
3,10,215,test
3,10,339,test
3,10,399,test
3,11,684,train
3,11,700,train
3,11,715,train
3,11,768,train
3,11,819,train
3,11,827,train
3,11,960,train
3,11,972,train
3,11,3,train
3,11,18,train
3,11,26,train
3,11,37,train
3,11,62,train
3,11,68,train
3,11,119,train
3,11,164,train
3,11,199,train
3,11,212,train
3,11,277,train
3,11,288,train
3,11,295,train
3,11,324,train
3,11,371,train
3,11,375,train
3,11,408,train
3,11,804,test
3,11,877,test
3,11,121,test
3,11,145,test
3,11,215,test
3,11,339,test
3,11,399,test
3,12,684,train
3,12,700,train
3,12,715,train
3,12,768,train
3,12,819,train
3,12,827,train
3,12,960,train
3,12,972,train
3,12,3,train
3,12,18,train
3,12,26,train
3,12,37,train
3,12,62,train
3,12,68,train
3,12,119,train
3,12,164,train
3,12,199,train
3,12,212,train
3,12,277,train
3,12,288,train
3,12,295,train
3,12,324,train
3,12,371,train
3,12,375,train
3,12,408,train
3,12,804,test
3,12,877,test
3,12,121,test
3,12,145,test
3,12,215,test
3,12,339,test
3,12,399,test
3,13,684,train
3,13,700,train
3,13,715,train
3,13,768,train
3,13,819,train
3,13,960,train
3,13,972,train
3,13,18,train
3,13,26,train
3,13,37,train
3,13,68,train
3,13,119,train
3,13,164,train
3,13,199,train
3,13,212,train
3,13,288,train
3,13,295,train
3,13,371,train
3,13,408,train
3,13,804,test
3,13,877,test
3,13,121,test
3,13,145,test
3,13,215,test
3,13,339,test
3,13,399,test
3,14,684,train
3,14,700,train
3,14,715,train
3,14,768,train
3,14,819,train
3,14,960,train
3,14,972,train
3,14,18,train
3,14,26,train
3,14,68,train
3,14,119,train
3,14,212,train
3,14,288,train
3,14,295,train
3,14,371,train
3,14,408,train
3,14,804,test
3,14,877,test
3,14,121,test
3,14,145,test
3,14,215,test
3,15,684,train
3,15,700,train
3,15,715,train
3,15,768,train
3,15,819,train
3,15,960,train
3,15,972,train
3,15,18,train
3,15,26,train
3,15,68,train
3,15,119,train
3,15,212,train
3,15,288,train
3,15,295,train
3,15,371,train
3,15,877,test
3,15,121,test
3,15,215,test
3,16,684,train
3,16,700,train
3,16,715,train
3,16,768,train
3,16,819,train
3,16,972,train
3,16,18,train
3,16,26,train
3,16,68,train
3,16,119,train
3,16,212,train
3,16,288,train
3,16,295,train
3,16,371,train
3,16,877,test
3,16,121,test
3,16,215,test
3,17,684,train
3,17,700,train
3,17,715,train
3,17,768,train
3,17,819,train
3,17,972,train
3,17,18,train
3,17,26,train
3,17,68,train
3,17,119,train
3,17,212,train
3,17,288,train
3,17,295,train
3,17,877,test
3,17,121,test
3,18,684,train
3,18,700,train
3,18,715,train
3,18,768,train
3,18,819,train
3,18,972,train
3,18,18,train
3,18,26,train
3,18,68,train
3,18,119,train
3,18,212,train
3,18,288,train
3,18,295,train
3,18,877,test
3,18,121,test
3,19,684,train
3,19,700,train
3,19,715,train
3,19,819,train
3,19,972,train
3,19,18,train
3,19,26,train
3,19,119,train
3,19,212,train
3,19,288,train
3,19,295,train
3,19,877,test
3,19,121,test
3,20,700,train
3,20,715,train
3,20,819,train
3,20,972,train
3,20,18,train
3,20,26,train
3,20,212,train
3,20,288,train
3,20,295,train
3,20,877,test
3,20,121,test
3,21,700,train
3,21,715,train
3,21,819,train
3,21,972,train
3,21,18,train
3,21,26,train
3,21,212,train
3,21,288,train
3,21,295,train
3,21,877,test
3,21,121,test
3,22,700,train
3,22,715,train
3,22,819,train
3,22,972,train
3,22,18,train
3,22,26,train
3,22,212,train
3,22,288,train
3,22,295,train
3,22,877,test
3,22,121,test
4,0,684,train
4,0,700,train
4,0,715,train
4,0,768,train
4,0,819,train
4,0,827,train
4,0,960,train
4,0,972,train
4,0,3,train
4,0,18,train
4,0,26,train
4,0,37,train
4,0,62,train
4,0,68,train
4,0,119,train
4,0,164,train
4,0,199,train
4,0,212,train
4,0,277,train
4,0,288,train
4,0,295,train
4,0,309,train
4,0,324,train
4,0,371,train
4,0,375,train
4,0,408,train
4,0,804,test
4,0,877,test
4,0,59,test
4,0,121,test
4,0,145,test
4,0,215,test
4,0,339,test
4,0,399,test
4,1,684,train
4,1,700,train
4,1,715,train
4,1,768,train
4,1,819,train
4,1,827,train
4,1,960,train
4,1,972,train
4,1,3,train
4,1,18,train
4,1,26,train
4,1,37,train
4,1,62,train
4,1,68,train
4,1,119,train
4,1,164,train
4,1,199,train
4,1,212,train
4,1,277,train
4,1,288,train
4,1,295,train
4,1,309,train
4,1,324,train
4,1,371,train
4,1,375,train
4,1,408,train
4,1,804,test
4,1,877,test
4,1,59,test
4,1,121,test
4,1,145,test
4,1,215,test
4,1,339,test
4,1,399,test
4,2,684,train
4,2,700,train
4,2,715,train
4,2,768,train
4,2,819,train
4,2,827,train
4,2,960,train
4,2,972,train
4,2,3,train
4,2,18,train
4,2,26,train
4,2,37,train
4,2,62,train
4,2,68,train
4,2,119,train
4,2,164,train
4,2,199,train
4,2,212,train
4,2,277,train
4,2,288,train
4,2,295,train
4,2,309,train
4,2,324,train
4,2,371,train
4,2,375,train
4,2,408,train
4,2,804,test
4,2,877,test
4,2,59,test
4,2,121,test
4,2,145,test
4,2,215,test
4,2,339,test
4,2,399,test
4,3,684,train
4,3,700,train
4,3,715,train
4,3,768,train
4,3,819,train
4,3,827,train
4,3,960,train
4,3,972,train
4,3,3,train
4,3,18,train
4,3,26,train
4,3,37,train
4,3,62,train
4,3,68,train
4,3,119,train
4,3,164,train
4,3,199,train
4,3,212,train
4,3,277,train
4,3,288,train
4,3,295,train
4,3,309,train
4,3,324,train
4,3,371,train
4,3,375,train
4,3,408,train
4,3,804,test
4,3,877,test
4,3,59,test
4,3,121,test
4,3,145,test
4,3,215,test
4,3,339,test
4,3,399,test
4,4,684,train
4,4,700,train
4,4,715,train
4,4,768,train
4,4,819,train
4,4,827,train
4,4,960,train
4,4,972,train
4,4,3,train
4,4,18,train
4,4,26,train
4,4,37,train
4,4,62,train
4,4,68,train
4,4,119,train
4,4,164,train
4,4,199,train
4,4,212,train
4,4,277,train
4,4,288,train
4,4,295,train
4,4,309,train
4,4,324,train
4,4,371,train
4,4,375,train
4,4,408,train
4,4,804,test
4,4,877,test
4,4,59,test
4,4,121,test
4,4,145,test
4,4,215,test
4,4,339,test
4,4,399,test
4,5,684,train
4,5,700,train
4,5,715,train
4,5,768,train
4,5,819,train
4,5,827,train
4,5,960,train
4,5,972,train
4,5,3,train
4,5,18,train
4,5,26,train
4,5,37,train
4,5,62,train
4,5,68,train
4,5,119,train
4,5,164,train
4,5,199,train
4,5,212,train
4,5,277,train
4,5,288,train
4,5,295,train
4,5,309,train
4,5,324,train
4,5,371,train
4,5,375,train
4,5,408,train
4,5,804,test
4,5,877,test
4,5,59,test
4,5,121,test
4,5,145,test
4,5,215,test
4,5,339,test
4,5,399,test
4,6,684,train
4,6,700,train
4,6,715,train
4,6,768,train
4,6,819,train
4,6,827,train
4,6,960,train
4,6,972,train
4,6,3,train
4,6,18,train
4,6,26,train
4,6,37,train
4,6,62,train
4,6,68,train
4,6,119,train
4,6,164,train
4,6,199,train
4,6,212,train
4,6,277,train
4,6,288,train
4,6,295,train
4,6,309,train
4,6,324,train
4,6,371,train
4,6,375,train
4,6,408,train
4,6,804,test
4,6,877,test
4,6,121,test
4,6,145,test
4,6,215,test
4,6,339,test
4,6,399,test
4,7,684,train
4,7,700,train
4,7,715,train
4,7,768,train
4,7,819,train
4,7,827,train
4,7,960,train
4,7,972,train
4,7,3,train
4,7,18,train
4,7,26,train
4,7,37,train
4,7,62,train
4,7,68,train
4,7,119,train
4,7,164,train
4,7,199,train
4,7,212,train
4,7,277,train
4,7,288,train
4,7,295,train
4,7,309,train
4,7,324,train
4,7,371,train
4,7,375,train
4,7,408,train
4,7,804,test
4,7,877,test
4,7,121,test
4,7,145,test
4,7,215,test
4,7,339,test
4,7,399,test
4,8,684,train
4,8,700,train
4,8,715,train
4,8,768,train
4,8,819,train
4,8,827,train
4,8,960,train
4,8,972,train
4,8,3,train
4,8,18,train
4,8,26,train
4,8,37,train
4,8,62,train
4,8,68,train
4,8,119,train
4,8,164,train
4,8,199,train
4,8,212,train
4,8,277,train
4,8,288,train
4,8,295,train
4,8,309,train
4,8,324,train
4,8,371,train
4,8,375,train
4,8,408,train
4,8,804,test
4,8,877,test
4,8,121,test
4,8,145,test
4,8,215,test
4,8,339,test
4,8,399,test
4,9,684,train
4,9,700,train
4,9,715,train
4,9,768,train
4,9,819,train
4,9,827,train
4,9,960,train
4,9,972,train
4,9,3,train
4,9,18,train
4,9,26,train
4,9,37,train
4,9,62,train
4,9,68,train
4,9,119,train
4,9,164,train
4,9,199,train
4,9,212,train
4,9,277,train
4,9,288,train
4,9,295,train
4,9,324,train
4,9,371,train
4,9,375,train
4,9,408,train
4,9,804,test
4,9,877,test
4,9,121,test
4,9,145,test
4,9,215,test
4,9,339,test
4,9,399,test
4,10,684,train
4,10,700,train
4,10,715,train
4,10,768,train
4,10,819,train
4,10,827,train
4,10,960,train
4,10,972,train
4,10,3,train
4,10,18,train
4,10,26,train
4,10,37,train
4,10,62,train
4,10,68,train
4,10,119,train
4,10,164,train
4,10,199,train
4,10,212,train
4,10,277,train
4,10,288,train
4,10,295,train
4,10,324,train
4,10,371,train
4,10,375,train
4,10,408,train
4,10,804,test
4,10,877,test
4,10,121,test
4,10,145,test
4,10,215,test
4,10,339,test
4,10,399,test
4,11,684,train
4,11,700,train
4,11,715,train
4,11,768,train
4,11,819,train
4,11,827,train
4,11,960,train
4,11,972,train
4,11,3,train
4,11,18,train
4,11,26,train
4,11,37,train
4,11,62,train
4,11,68,train
4,11,119,train
4,11,164,train
4,11,199,train
4,11,212,train
4,11,277,train
4,11,288,train
4,11,295,train
4,11,324,train
4,11,371,train
4,11,375,train
4,11,408,train
4,11,804,test
4,11,877,test
4,11,121,test
4,11,145,test
4,11,215,test
4,11,339,test
4,11,399,test
4,12,684,train
4,12,700,train
4,12,715,train
4,12,768,train
4,12,819,train
4,12,827,train
4,12,960,train
4,12,972,train
4,12,3,train
4,12,18,train
4,12,26,train
4,12,37,train
4,12,62,train
4,12,68,train
4,12,119,train
4,12,164,train
4,12,199,train
4,12,212,train
4,12,277,train
4,12,288,train
4,12,295,train
4,12,324,train
4,12,371,train
4,12,375,train
4,12,408,train
4,12,804,test
4,12,877,test
4,12,121,test
4,12,145,test
4,12,215,test
4,12,339,test
4,12,399,test
4,13,684,train
4,13,700,train
4,13,715,train
4,13,768,train
4,13,819,train
4,13,960,train
4,13,972,train
4,13,18,train
4,13,26,train
4,13,37,train
4,13,68,train
4,13,119,train
4,13,164,train
4,13,199,train
4,13,212,train
4,13,288,train
4,13,295,train
4,13,371,train
4,13,408,train
4,13,804,test
4,13,877,test
4,13,121,test
4,13,145,test
4,13,215,test
4,13,339,test
4,13,399,test
4,14,684,train
4,14,700,train
4,14,715,train
4,14,768,train
4,14,819,train
4,14,960,train
4,14,972,train
4,14,18,train
4,14,26,train
4,14,68,train
4,14,119,train
4,14,212,train
4,14,288,train
4,14,295,train
4,14,371,train
4,14,408,train
4,14,804,test
4,14,877,test
4,14,121,test
4,14,145,test
4,14,215,test
4,15,684,train
4,15,700,train
4,15,715,train
4,15,768,train
4,15,819,train
4,15,960,train
4,15,972,train
4,15,18,train
4,15,26,train
4,15,68,train
4,15,119,train
4,15,212,train
4,15,288,train
4,15,295,train
4,15,371,train
4,15,877,test
4,15,121,test
4,15,215,test
4,16,684,train
4,16,700,train
4,16,715,train
4,16,768,train
4,16,819,train
4,16,972,train
4,16,18,train
4,16,26,train
4,16,68,train
4,16,119,train
4,16,212,train
4,16,288,train
4,16,295,train
4,16,371,train
4,16,877,test
4,16,121,test
4,16,215,test
4,17,684,train
4,17,700,train
4,17,715,train
4,17,768,train
4,17,819,train
4,17,972,train
4,17,18,train
4,17,26,train
4,17,68,train
4,17,119,train
4,17,212,train
4,17,288,train
4,17,295,train
4,17,877,test
4,17,121,test
4,18,684,train
4,18,700,train
4,18,715,train
4,18,768,train
4,18,819,train
4,18,972,train
4,18,18,train
4,18,26,train
4,18,68,train
4,18,119,train
4,18,212,train
4,18,288,train
4,18,295,train
4,18,877,test
4,18,121,test
4,19,684,train
4,19,700,train
4,19,715,train
4,19,819,train
4,19,972,train
4,19,18,train
4,19,26,train
4,19,119,train
4,19,212,train
4,19,288,train
4,19,295,train
4,19,877,test
4,19,121,test
4,20,700,train
4,20,715,train
4,20,819,train
4,20,972,train
4,20,18,train
4,20,26,train
4,20,212,train
4,20,288,train
4,20,295,train
4,20,877,test
4,20,121,test
4,21,700,train
4,21,715,train
4,21,819,train
4,21,972,train
4,21,18,train
4,21,26,train
4,21,212,train
4,21,288,train
4,21,295,train
4,21,877,test
4,21,121,test
4,22,700,train
4,22,715,train
4,22,819,train
4,22,972,train
4,22,18,train
4,22,26,train
4,22,212,train
4,22,288,train
4,22,295,train
4,22,877,test
4,22,121,test
5,0,684,train
5,0,700,train
5,0,715,train
5,0,768,train
5,0,819,train
5,0,827,train
5,0,960,train
5,0,972,train
5,0,3,train
5,0,18,train
5,0,26,train
5,0,37,train
5,0,62,train
5,0,68,train
5,0,119,train
5,0,164,train
5,0,199,train
5,0,212,train
5,0,277,train
5,0,288,train
5,0,295,train
5,0,309,train
5,0,324,train
5,0,371,train
5,0,375,train
5,0,408,train
5,0,804,test
5,0,877,test
5,0,59,test
5,0,121,test
5,0,145,test
5,0,215,test
5,0,339,test
5,0,399,test
5,1,684,train
5,1,700,train
5,1,715,train
5,1,768,train
5,1,819,train
5,1,827,train
5,1,960,train
5,1,972,train
5,1,3,train
5,1,18,train
5,1,26,train
5,1,37,train
5,1,62,train
5,1,68,train
5,1,119,train
5,1,164,train
5,1,199,train
5,1,212,train
5,1,277,train
5,1,288,train
5,1,295,train
5,1,309,train
5,1,324,train
5,1,371,train
5,1,375,train
5,1,408,train
5,1,804,test
5,1,877,test
5,1,59,test
5,1,121,test
5,1,145,test
5,1,215,test
5,1,339,test
5,1,399,test
5,2,684,train
5,2,700,train
5,2,715,train
5,2,768,train
5,2,819,train
5,2,827,train
5,2,960,train
5,2,972,train
5,2,3,train
5,2,18,train
5,2,26,train
5,2,37,train
5,2,62,train
5,2,68,train
5,2,119,train
5,2,164,train
5,2,199,train
5,2,212,train
5,2,277,train
5,2,288,train
5,2,295,train
5,2,309,train
5,2,324,train
5,2,371,train
5,2,375,train
5,2,408,train
5,2,804,test
5,2,877,test
5,2,59,test
5,2,121,test
5,2,145,test
5,2,215,test
5,2,339,test
5,2,399,test
5,3,684,train
5,3,700,train
5,3,715,train
5,3,768,train
5,3,819,train
5,3,827,train
5,3,960,train
5,3,972,train
5,3,3,train
5,3,18,train
5,3,26,train
5,3,37,train
5,3,62,train
5,3,68,train
5,3,119,train
5,3,164,train
5,3,199,train
5,3,212,train
5,3,277,train
5,3,288,train
5,3,295,train
5,3,309,train
5,3,324,train
5,3,371,train
5,3,375,train
5,3,408,train
5,3,804,test
5,3,877,test
5,3,59,test
5,3,121,test
5,3,145,test
5,3,215,test
5,3,339,test
5,3,399,test
5,4,684,train
5,4,700,train
5,4,715,train
5,4,768,train
5,4,819,train
5,4,827,train
5,4,960,train
5,4,972,train
5,4,3,train
5,4,18,train
5,4,26,train
5,4,37,train
5,4,62,train
5,4,68,train
5,4,119,train
5,4,164,train
5,4,199,train
5,4,212,train
5,4,277,train
5,4,288,train
5,4,295,train
5,4,309,train
5,4,324,train
5,4,371,train
5,4,375,train
5,4,408,train
5,4,804,test
5,4,877,test
5,4,59,test
5,4,121,test
5,4,145,test
5,4,215,test
5,4,339,test
5,4,399,test
5,5,684,train
5,5,700,train
5,5,715,train
5,5,768,train
5,5,819,train
5,5,827,train
5,5,960,train
5,5,972,train
5,5,3,train
5,5,18,train
5,5,26,train
5,5,37,train
5,5,62,train
5,5,68,train
5,5,119,train
5,5,164,train
5,5,199,train
5,5,212,train
5,5,277,train
5,5,288,train
5,5,295,train
5,5,309,train
5,5,324,train
5,5,371,train
5,5,375,train
5,5,408,train
5,5,804,test
5,5,877,test
5,5,59,test
5,5,121,test
5,5,145,test
5,5,215,test
5,5,339,test
5,5,399,test
5,6,684,train
5,6,700,train
5,6,715,train
5,6,768,train
5,6,819,train
5,6,827,train
5,6,960,train
5,6,972,train
5,6,3,train
5,6,18,train
5,6,26,train
5,6,37,train
5,6,62,train
5,6,68,train
5,6,119,train
5,6,164,train
5,6,199,train
5,6,212,train
5,6,277,train
5,6,288,train
5,6,295,train
5,6,309,train
5,6,324,train
5,6,371,train
5,6,375,train
5,6,408,train
5,6,804,test
5,6,877,test
5,6,121,test
5,6,145,test
5,6,215,test
5,6,339,test
5,6,399,test
5,7,684,train
5,7,700,train
5,7,715,train
5,7,768,train
5,7,819,train
5,7,827,train
5,7,960,train
5,7,972,train
5,7,3,train
5,7,18,train
5,7,26,train
5,7,37,train
5,7,62,train
5,7,68,train
5,7,119,train
5,7,164,train
5,7,199,train
5,7,212,train
5,7,277,train
5,7,288,train
5,7,295,train
5,7,309,train
5,7,324,train
5,7,371,train
5,7,375,train
5,7,408,train
5,7,804,test
5,7,877,test
5,7,121,test
5,7,145,test
5,7,215,test
5,7,339,test
5,7,399,test
5,8,684,train
5,8,700,train
5,8,715,train
5,8,768,train
5,8,819,train
5,8,827,train
